Morph,Density,Absolute
1.0,-0.10539299817423445,-20.704147158525814
1.0,0.5134077717952957,-21.333281721770472
0.0,1.1268291145067197,-19.140557876176203
0.0,-0.25655824608569133,-20.039192291054597
0.0,-0.20576953594784342,-21.85253398801885
0.0,-0.4876182185873347,-19.71556856848378
1.0,-0.30445789974615406,-20.270750432911782
0.0,-1.2357006930787944,-19.679632361259884
0.0,0.21745848832537268,-21.784767481618427
1.0,0.052773862014879075,-21.13317242940368
0.0,-0.929286284896901,-20.83133929433744
0.0,-0.5044738205758862,-19.064571104074112
1.0,-0.21386303983409008,-21.119566589406006
0.0,-1.2049502997853894,-19.40423733423942
0.0,0.7357367408255691,-19.368580439190854
0.0,0.18040787320574003,-20.494743167637548
1.0,-0.4911704038909588,-19.572356706059228
1.0,1.5554523150874975,-20.07975395996383
1.0,0.8315140787694961,-21.136844019769914
1.0,1.3448872821808815,-22.785596980592455
0.0,-0.8068460693505001,-19.561370401252848
1.0,-0.4866315106891158,-19.66433147149621
0.0,-0.5786735761004754,-19.735878797836058
1.0,1.0823443255824936,-20.61301050271494
0.0,0.18614903153895168,-21.603278938904744
0.0,-0.8027886419643318,-19.13732734092901
1.0,-0.4919729738809559,-19.305907765846428
0.0,0.04383075363725801,-20.800810062954355
1.0,0.4272364841237396,-19.299276818507426
0.0,1.1295935605048883,-20.589301232846644
0.0,-0.18388961097274933,-20.545629612608337
0.0,1.331939532783749,-19.374501821587174
0.0,-0.4490535704051896,-20.240092710289506
1.0,-0.3334555287201127,-20.321848978952243
0.0,-0.7033046579094999,-20.64194461119789
0.0,1.293738327502166,-21.438658152644432
0.0,-0.37043333401976863,-20.069599748872
0.0,-0.5908885965993141,-21.407995128636006
1.0,1.368186516390601,-21.445220415804375
0.0,0.21123949352124347,-19.325813272882126
0.0,-0.20923236374207568,-20.632655100806566
0.0,-0.7778684531525035,-19.536014172497108
1.0,0.22716155162437887,-19.297932024958854
0.0,0.4856064372665173,-21.281425593269763
0.0,0.9493239718861377,-21.139446799997863
0.0,-0.4199312646598154,-19.768760403719792
0.0,-0.0577625612240151,-20.49221364012682
1.0,0.20365065017921277,-20.650572534918847
0.0,-0.14937565834733463,-20.560606503269465
0.0,-0.13608603124328092,-21.05935324444946
0.0,0.09647756367663396,-21.315428493130337
1.0,0.3742332750586874,-19.678515406637665
1.0,0.9040156402265935,-19.107729484846132
1.0,-0.10785046494126188,-21.25324377630009
0.0,-0.02168957980776913,-21.00725152186501
0.0,-0.09908139879551404,-19.970494155285774
0.0,0.5967657718034299,-21.736832687257813
1.0,0.3726932199880872,-20.358179652353027
1.0,0.4013597206264762,-20.67450024965547
0.0,1.1321387761167088,-20.994633022988797
0.0,-0.07896327133152996,-20.38165190204316
0.0,-0.058082231681452746,-20.927881159344775
1.0,0.5567063029107154,-20.04336911333922
0.0,-0.1457539625978721,-19.866852857874957
0.0,-0.721918855692651,-22.23331439355901
0.0,0.5349598933596569,-21.123800792824017
1.0,1.6317569050541727,-19.969468319671584
0.0,-0.19888769205583492,-19.27945522570258
0.0,0.37815479757597636,-19.690059569710957
1.0,0.14272744642276575,-20.381656910187417
1.0,1.2439462473844543,-19.730266866267296
0.0,0.7819421268262355,-19.777318081630018
1.0,0.5092184601766436,-20.867311634150763
0.0,0.5498223075431034,-20.729740592215393
0.0,0.3336358892842876,-20.35701084946333
0.0,-0.7528880998990688,-20.62160942223491
1.0,1.2281394648422368,-21.64816679988102
0.0,-0.1096087650313103,-21.525204005170963
0.0,0.8663029422042939,-20.28242954417432
1.0,-0.8780761111893515,-19.610510866932763
0.0,0.04097650652010209,-21.935344876174966
0.0,-1.1951309055970536,-21.364551856921025
0.0,0.45408284105693564,-20.4264764501328
0.0,-0.2646156798602288,-20.489157156476036
0.0,1.0162411949853232,-20.55383944457453
1.0,-0.5595221017024861,-20.511674950253894
0.0,-0.10110426939581173,-21.51258242737798
1.0,-0.7362219032036357,-19.037727297200288
1.0,1.274213393841729,-19.82457460686764
1.0,-0.2974470907140795,-19.6806887295587
0.0,0.37936481751062323,-19.208557518275203
0.0,1.2946603532300116,-20.609238787992858
0.0,-0.8795626461489606,-20.052712661029446
0.0,-0.6444722003811467,-19.161851962570754
0.0,-0.8743329771082978,-20.982051578581505
0.0,0.9282146004627253,-19.253804578714583
0.0,0.01499325803453497,-20.688344772212634
0.0,0.8695117496905567,-21.62838011818437
0.0,0.3128021124660457,-20.635900278894976
0.0,-1.0558092317667864,-19.091303058862646
0.0,0.02265710558727433,-19.742567390574663
0.0,0.027679648050188542,-20.17090946668188
0.0,0.7864185670603637,-20.347939488551564
0.0,-0.29339956635191783,-19.71148445445188
1.0,-1.198575484862014,-20.02080705118825
0.0,0.6173551925034764,-21.036326130239665
0.0,-0.7023583619891818,-19.532655649968916
1.0,0.8907770425832331,-19.448772768894518
0.0,0.025252902641832255,-19.925135668015116
0.0,0.19490863968865677,-21.22479505036119
0.0,1.268434991838853,-21.319875015218038
0.0,0.21039399673287046,-20.060362027354408
0.0,-0.923533328567737,-19.3445699816693
0.0,-1.0579636575297477,-21.379440163078538
0.0,-0.262067204711905,-19.056526007025244
0.0,-0.44317486324877364,-19.593863381008045
0.0,-1.1790428188400206,-21.205197911056306
1.0,-0.8503425826920941,-19.26650877189986
1.0,0.03876353087439467,-21.163226487854025
0.0,-0.0005669149084534845,-19.852575121247366
0.0,-1.408000302550934,-20.88158646829756
0.0,-0.25458643803747577,-20.23599709464393
0.0,-0.5473041769978354,-20.721701139314394
1.0,1.20182166356222,-19.08444609617952
0.0,1.5306846016434668,-20.257367429245413
1.0,1.0910123735570327,-22.028869804511285
0.0,0.5757764821879855,-19.887281042336184
1.0,0.39455767154848537,-19.48416211938331
0.0,0.36303465420991504,-20.407579857778398
0.0,-0.4426481799355258,-21.351963917746442
0.0,-0.3004192226870665,-20.21965305194324
0.0,-0.9835694840551361,-19.166846935323314
0.0,1.2686123945200165,-20.224863811705962
0.0,1.2295035182345886,-20.341441863808246
0.0,-0.03573430436771866,-20.31044999479749
0.0,-0.10652624169778234,-20.0944336342531
0.0,0.6090469757491531,-20.4621703080503
0.0,-0.36908028485649685,-19.921498752236104
0.0,-0.08240301109388054,-19.568333065377075
0.0,-0.7092634682606098,-20.660633424333255
0.0,-0.5606437080423553,-20.42737295886507
0.0,-0.5654006232053053,-20.517505187594235
0.0,0.03732002841525533,-20.87894568574033
0.0,0.1772072015949056,-20.791560838499947
0.0,0.5663304623835969,-20.45120239566893
0.0,0.8645310860140972,-19.162408531260162
0.0,1.0072241910604214,-20.244513717940553
0.0,1.0820115645775734,-20.164336944593895
0.0,0.6823333898155272,-19.28660859798184
1.0,1.2226118887241535,-20.162548483776725
0.0,-0.151390488708553,-19.661479133095845
0.0,-0.7221403098370375,-19.384540555500614
1.0,0.5939352575856784,-21.176216245877463
0.0,0.43113400660138945,-21.573444589835727
0.0,-0.579823933616828,-21.21861991344127
0.0,0.46402706906858915,-19.931769754253995
0.0,0.9266304727998934,-19.33849324625627
0.0,0.7004214489061534,-20.200343850097795
0.0,-0.6247228019914182,-20.104836078508654
1.0,-0.5771871819278376,-20.99566196654064
0.0,-0.4842542459458528,-20.0024888027222
1.0,0.14885501622370093,-19.591629895201468
0.0,-1.1483332187066118,-19.5112199419046
1.0,0.7574854290768706,-20.486048034202327
1.0,-0.5451789289064415,-19.680233751619888
1.0,-0.019952227792880733,-20.61434805293204
0.0,-0.05840158940577028,-20.095378992365887
0.0,-0.1904121559240922,-21.34282439551376
0.0,1.5182191505527456,-20.16876152007281
0.0,0.22384987228488445,-19.445476112319025
0.0,-0.1870296752740239,-20.988616080947732
0.0,-0.008114374444206693,-20.261913213186457
0.0,-1.0701861820098295,-20.562162173399376
0.0,0.7820990980232481,-21.699000804069545
0.0,0.5408246945474235,-20.11569372109894
0.0,0.8413140133291824,-19.376742609819825
0.0,-0.8433795683899398,-19.839729244054517
0.0,-1.457786547520155,-21.017367242421074
0.0,-1.013652906330592,-21.191430008437486
1.0,1.273682355705726,-21.122769851386902
0.0,1.6924136878560607,-20.11103642617113
0.0,0.388577029645733,-19.800962335069933
0.0,0.5609537074097493,-20.54288539980389
1.0,1.2492878714266569,-21.697169585159187
0.0,0.9607074418891716,-19.823089010079475
0.0,0.5773221361988828,-20.361589899779805
1.0,-0.31122051703744463,-21.37978079814003
1.0,-0.529088279749273,-20.716902529903678
0.0,1.0760790982875308,-20.36690779136822
0.0,-0.4328771483937206,-21.551595700309647
0.0,-0.45147361216580395,-20.977583290537385
0.0,0.5677660371438061,-21.13631169350154
0.0,0.4693617254475067,-19.429236065973058
0.0,-0.5176627336444592,-19.713191284127284
0.0,0.8163192140764519,-21.221380258729535
0.0,-0.5520882521808382,-19.013062145281644
0.0,1.2973485584585,-20.45781913850058
0.0,-0.07850077115630211,-20.878256054645153
0.0,1.0143472588410822,-19.803601420902886
0.0,-0.6666944081573083,-19.769139124653492
0.0,0.9735055795929567,-19.155802130618444
1.0,-1.2579635474595108,-21.168541487622733
0.0,-0.4421158103340014,-19.515127951853287
0.0,0.059058021241122846,-21.246543702344514
1.0,-0.6140648971494813,-20.205529680393084
0.0,0.25200056332435117,-19.80262599365672
1.0,0.9445213929888274,-20.2297369036766
0.0,1.2543125956111059,-20.34953370416625
1.0,0.18913307119399275,-20.65374936779227
0.0,0.5054471751115963,-20.897027754362433
0.0,-0.3602745130732976,-19.986902854436394
0.0,0.898199668012979,-19.621478742456137
0.0,1.1367717029677762,-20.00778973304367
0.0,-0.23690371134235055,-19.245818870588845
0.0,0.40830000268908895,-21.595531730587382
0.0,1.009332374980336,-20.010883120164248
0.0,0.6055824884456423,-20.61668915892129
0.0,-0.6808771108175231,-20.137407874270586
0.0,-0.20176986609635988,-21.386819854287396
1.0,0.9387157872413755,-19.137371725161604
0.0,-0.08366502712080714,-21.34656829139889
0.0,-0.22168058166191681,-21.657213256443566
0.0,0.14555023312986604,-20.12647845428449
0.0,0.13085992372859878,-20.384751728512708
0.0,-0.42130534083858145,-20.886661774981953
0.0,0.27869217791514045,-19.38508950310495
1.0,0.2520717201618523,-19.588672942202255
0.0,-0.24580913739165253,-20.193868534632568
0.0,-0.09275206024720825,-19.116775908095978
0.0,0.17274855412747042,-20.87434834954935
0.0,-1.16593062270458,-20.57174658944428
0.0,-1.1095026981527991,-19.475784094834605
0.0,-0.8960876163605331,-19.276609787016387
0.0,-0.3278209378876211,-20.929979093759385
0.0,-0.4532277627018813,-19.712433416332555
1.0,-1.110594182983193,-20.690981060002215
0.0,0.031008657535843677,-20.175176957357042
0.0,-0.6216047810781334,-19.379555014356622
0.0,-0.8757886698368677,-19.22793217415668
0.0,-0.8228448031408813,-20.010968710569788
0.0,0.07559506762187816,-21.562545016917234
0.0,-0.3621026621990149,-19.58713183032885
0.0,1.2871261586144263,-19.281626460160236
0.0,-0.6613858155416176,-19.701332201209965
1.0,-0.790924637257113,-19.283510136983082
1.0,0.6348947146291212,-19.831263038820314
1.0,-0.44442644670686826,-20.733226761067353
0.0,-0.2507998054691216,-20.59883716753008
0.0,-0.012468060550183183,-21.00668854667168
0.0,-0.07385858494098112,-19.536518828725303
0.0,-0.4714666594266428,-21.96451639581052
0.0,0.07299982751083063,-21.215505931682447
0.0,0.5404255652521694,-21.816166423579407
1.0,-1.2772870937568859,-20.339674053743288
0.0,-0.07467157972675509,-19.949577881456037
0.0,0.2472602288599012,-20.583087427254803
0.0,-0.423035189022164,-21.796399562268856
0.0,0.30473753825878963,-19.097755497519845
0.0,0.4561175114851883,-20.76164393405625
1.0,0.6862652416652328,-20.271933317119814
0.0,0.17993786802230624,-20.383834483381747
0.0,-0.15651489492011167,-20.782051054330505
0.0,1.0436713412849474,-20.030258366768745
0.0,-0.3468896168993482,-19.28167650136024
0.0,-0.16103474811433452,-20.202318105529162
0.0,-0.36751100532714065,-19.953254405458736
0.0,0.26672002503695996,-20.23358546500006
0.0,0.17525428877335122,-19.76495676989578
0.0,0.004732303009017304,-19.731758139132896
1.0,0.3676764099801445,-19.62105069392647
0.0,-0.2672884610206528,-20.020081191751952
0.0,-0.9460364501662144,-20.601742365554752
0.0,-1.1798438518974224,-19.90493326436916
0.0,-0.4824523991099117,-19.80936570801542
0.0,-0.25703988540517575,-21.048741406019484
0.0,-0.5887558842564232,-20.78525273801813
1.0,0.32501376640027485,-19.06514809392178
1.0,-0.7954237681970343,-21.058034563281815
1.0,-0.35545595996000257,-20.76021823021613
0.0,0.3835585686523167,-21.43639849188987
0.0,0.798771748581191,-19.058107667101943
0.0,0.0347208094571768,-20.254549627232638
0.0,-0.5140468344221417,-19.11790443221304
1.0,-0.1146627241253231,-19.64057431982928
0.0,0.1308758043922167,-19.836243072151664
0.0,0.3128982499048599,-19.758637887078848
0.0,0.4736255328863911,-20.039954526693084
0.0,-0.296893499788015,-20.428264397152134
1.0,1.529302417983622,-20.97896093104361
0.0,-1.1529492371168142,-20.825268829694227
1.0,1.14249194540618,-20.674210052810853
0.0,-0.9771548463343622,-20.065586573654116
0.0,-0.9877418255604039,-20.25817991371693
0.0,-0.6552872354926695,-19.470358928381746
0.0,0.503033507047344,-22.41538145365213
1.0,0.9964124638028734,-21.419823606026796
0.0,0.4042282797700129,-22.35958016881083
0.0,0.2549454071892039,-19.205364833514665
0.0,0.6302725874454894,-19.399858845045127
0.0,0.157033023881731,-21.13574025164276
1.0,-0.15640669726327502,-19.122768320411115
0.0,-0.07183052598279883,-20.23810549535065
0.0,0.3893193165692302,-19.220544737239514
0.0,-0.5628885715954403,-20.936893482025667
1.0,1.072548340012796,-22.350131730334745
0.0,0.7345244047761029,-20.13483198835321
0.0,-0.48022492955034896,-19.7685927082699
0.0,1.0435917320008705,-19.704699991378533
0.0,1.441424795392498,-19.99696859296149
1.0,0.8458831161349776,-20.61555039917707
1.0,-1.0076146901657215,-20.4447891577198
1.0,-0.07981313074548453,-20.694277358601628
0.0,-0.013444668324575897,-20.04776731445196
0.0,-0.46702357354471025,-21.052815131380278
1.0,0.6481239848677244,-19.265534431923726
0.0,-0.8022617847441943,-19.012770404200808
0.0,0.7663613087878637,-20.557875928902153
0.0,1.1394185609327325,-19.320704150948966
1.0,0.5311068882155212,-21.71946962206231
0.0,-1.1900931069939504,-19.544335121007016
0.0,0.8529703710041169,-21.207075072141006
0.0,-0.5565161962902593,-20.814591440980454
0.0,-0.21502845076596397,-19.496550748732606
1.0,-0.05175301813263294,-20.43818084172871
0.0,0.02974746715647676,-19.886371846015855
0.0,-0.20211187336211872,-19.890065917886417
0.0,-0.13079175887987035,-20.923819843491085
0.0,-1.08800561145221,-19.087834756247943
0.0,-0.5819457684670047,-20.328222205927855
0.0,0.34889739959198923,-19.516287231803865
0.0,-0.9473025224799292,-20.42364402046557
0.0,-0.9898302358214399,-19.445590181185914
0.0,-0.48255527281888383,-21.15984147882096
0.0,-0.5179366176032162,-21.699155788374643
0.0,-0.18495040058003606,-21.029823987847973
0.0,0.1199559072147088,-20.28810569841124
0.0,0.48705179839820045,-19.751090129338415
0.0,-0.1553713206902964,-20.813076691524714
0.0,-0.8533879057488444,-19.639875116123655
0.0,-0.10897126863781557,-20.017753512255094
0.0,-0.5598282736880269,-20.259136288843578
0.0,-0.5024253942237173,-21.001228618477377
0.0,-0.7228456131145035,-19.678573711745358
1.0,-0.8960741552335294,-20.34198592983187
0.0,0.026803520879010827,-19.397505444055597
0.0,0.7466841772712387,-20.083282689824703
0.0,-0.6961895057747564,-21.463666864353584
1.0,0.6616241991825355,-21.427302919123147
0.0,-0.3788647380319474,-19.367492739923637
1.0,-1.078555424947232,-21.002166110131554
1.0,0.7426727679364479,-21.066084957145787
1.0,-0.7712263447832693,-20.113102781369367
0.0,0.48301703011472163,-20.255194232949965
1.0,1.3902498788842355,-22.66416571415035
0.0,0.4071412224868703,-19.719522983232913
0.0,0.11197850284341261,-19.894674891252116
0.0,1.1585160294385894,-20.699298147465434
1.0,1.0255912852457667,-19.751842928185958
0.0,1.4003696900803961,-20.067622108214938
0.0,-0.9438602636827829,-20.67294755247359
0.0,0.11674930660907068,-21.044117154581784
1.0,0.06689150466813988,-20.005518374653498
0.0,0.22769764481072322,-19.78712354484603
0.0,1.6316139438802706,-19.429178263724896
0.0,-0.07016783674008749,-19.088531486276214
0.0,-0.45012911483076223,-19.850203634213518
0.0,-1.236036079196999,-19.833652683824827
0.0,-0.7917829598827871,-19.025604202555147
0.0,-0.9290453840251249,-21.209600363664528
0.0,-0.411432668781632,-19.857300758404154
0.0,-0.29756799474027573,-20.375465756692734
1.0,-0.16362756183356467,-21.560121010333006
0.0,1.0645699315238843,-19.33882348053635
0.0,0.05549925454774116,-20.561648873008718
0.0,-0.11065543016592407,-20.98306451063
0.0,0.6216377341215109,-21.23973232744621
0.0,0.3134518648033122,-20.985949238340282
1.0,1.0905473233664038,-19.242194216901392
1.0,0.9809967495131892,-19.23537914574542
0.0,-0.718856788281961,-19.41227671874802
0.0,0.24995237790512842,-20.354237770887693
0.0,-1.0340889976714323,-19.356894580499404
0.0,-0.04510326454589738,-20.329316730783948
0.0,-0.6918450091307563,-19.6828401003083
0.0,0.29547952498642277,-21.226830991252076
0.0,0.21006001078076816,-21.46551872675923
1.0,0.6496418948297454,-19.182622487494502
0.0,0.22395091111782633,-19.85555910839599
1.0,1.134877165607888,-19.876871903658184
0.0,-0.986184419181513,-20.360906730318984
0.0,-0.7291212012935653,-20.44502492565422
0.0,1.2255403705464192,-19.193910391148087
1.0,-0.8874181417972888,-19.341756795148534
0.0,0.44924504592664694,-20.474510394937074
0.0,-1.3367268720872454,-19.44798772383478
0.0,0.2738590724825949,-19.504893105944017
0.0,0.0905925509730522,-19.085593396721578
0.0,0.6991013808339902,-19.99021252657594
0.0,0.8295350154164007,-20.411397167792803
0.0,-0.3417218965740268,-19.51818193044476
0.0,0.3462445170613659,-21.763406655659935
1.0,2.171020270443411,-20.795059798319773
0.0,-0.041179853651926,-20.545481365325042
1.0,0.8845405486556391,-20.80228528986876
0.0,-0.29543897666029056,-21.478724777881865
1.0,0.9361846869171876,-22.450504993381102
0.0,-0.2174775121196452,-20.297015363224226
0.0,-0.19204467247672727,-21.414725367096892
0.0,-0.02529385140741992,-22.197687189341583
0.0,-0.04718495915865722,-21.388488295224427
1.0,0.1754309771067504,-20.75225889957039
0.0,1.3586983373614065,-20.967269126103314
0.0,0.8032044318226494,-20.50574832283977
0.0,0.5940592230599065,-21.917683878117437
0.0,0.12453237134626179,-20.26968888604146
0.0,0.35630786205607956,-19.151234203154697
0.0,-0.8059944654745347,-21.158583823254922
1.0,0.5985448014363176,-21.781954630656262
0.0,0.3806910689091323,-21.061266833760648
1.0,-0.8759661221019144,-20.251804043519584
0.0,0.17943018572662148,-21.983982025353782
1.0,-0.28350093463803633,-19.804228256532394
0.0,0.03169078842117356,-19.796935886258666
0.0,0.26567275205864493,-21.251743219183904
0.0,1.2240987172164142,-19.218782338682125
1.0,-0.2048167383139804,-19.838463244585277
1.0,1.1969815106615902,-20.415530068998898
0.0,-0.06731499199628382,-20.14036181353896
0.0,0.8523939980921083,-20.25956093717988
0.0,-0.8780284236880775,-19.49144150645761
0.0,-0.5703876061833429,-20.951704326276186
0.0,0.08752472070950901,-19.498185060192274
0.0,0.7755934867974501,-20.557340265731284
0.0,0.6890694233818998,-20.324572164387188
1.0,0.9299541086148506,-20.7541487772074
1.0,-0.44065631223186164,-20.063465614706328
0.0,1.27883073305364,-21.62962364650368
0.0,1.0502372121654486,-21.20762013683333
0.0,0.23919865529631876,-19.5445593586888
0.0,1.2745180424000764,-20.415960277852406
0.0,1.2970254652035267,-19.76040945128583
0.0,0.7602286646353208,-21.683344413805294
0.0,0.6427993953722653,-19.658524914619754
1.0,0.0314172380798001,-19.96892843764807
0.0,0.8985309106471446,-20.365649622634482
0.0,0.8533809735480022,-19.643261725477903
0.0,1.2713799583897973,-21.455293595176645
0.0,0.48424484888078,-21.516894132237105
0.0,-0.013716327512226645,-20.782934447216437
0.0,-0.3949107148020783,-19.984841642337482
1.0,0.4064436801072684,-21.009051930620853
0.0,0.13929235692654224,-21.104395571378276
0.0,0.660278736002931,-21.493707146374334
0.0,0.17175646516299184,-19.895173259647002
0.0,0.7027973901087441,-21.027267984140003
0.0,-0.11626762854027221,-19.00706879269537
1.0,0.00879504134330657,-21.187238341806154
1.0,0.029394872359066793,-19.983106252438144
0.0,0.7293926505447528,-20.43927484508919
0.0,0.5384082847049108,-19.38183484956292
0.0,-0.6981019020540224,-19.8464752318757
0.0,-0.03737036967637273,-21.759790070614667
1.0,-0.47876858340503753,-20.28372190247174
0.0,0.3626263636793118,-20.508312771078277
0.0,0.45638748019481207,-20.934020971642568
0.0,-1.2240549495489588,-20.16702866521618
0.0,-0.06007663014971613,-21.56615106642177
0.0,0.2939968460537532,-20.42230590963215
0.0,0.14060812064591668,-19.972409146709655
1.0,0.06503566543237886,-21.09808218744363
0.0,0.5959207352769199,-20.430294335955328
0.0,0.6628627807089442,-19.95540885505134
1.0,1.443495036563074,-20.510579573171224
0.0,1.463678379569764,-19.260724368262046
0.0,-0.6842486043043481,-20.601894816344682
0.0,-0.48613565322525104,-20.150647489207874
1.0,0.6127568243739885,-21.663613691257396
0.0,-0.3498504551057216,-19.458891406911768
1.0,0.17960316555626382,-19.292742262513652
1.0,0.2681319992534618,-21.54963907839705
1.0,0.3704551594691235,-19.962767425447
1.0,1.2496427682982036,-19.335064693018378
0.0,0.5941080999897116,-20.624547774589566
0.0,-0.6966768969092153,-21.11746398607174
0.0,0.364166460028121,-19.475071692502404
0.0,-0.7536159263703416,-21.675460656706434
1.0,0.5646226698851777,-21.897196461580798
0.0,0.24927812130660804,-21.316744866097633
1.0,1.143879812366083,-20.95795432682619
1.0,-0.5566399474635375,-20.426983280415044
1.0,-0.8293768707149756,-21.55990129905215
0.0,0.07817061350964519,-20.486562797352462
0.0,-0.691235201059615,-19.997856020675446
0.0,-0.012554025523455433,-20.909528552776997
0.0,-0.37364347948314514,-19.99451112414649
1.0,-0.23006235162577712,-20.218555855369097
1.0,1.5159615779434945,-20.783593338852647
0.0,0.41637165452415403,-19.84932328114365
1.0,0.3536953071236618,-20.734246924630096
0.0,-1.0700686320328614,-19.841835593688305
0.0,-1.4067852102144793,-19.140920651648724
0.0,-0.5613721302132997,-19.719704787086933
0.0,0.8641639428046815,-19.632663895732062
0.0,0.6395471702064341,-21.456490797686786
1.0,-0.6724440671900036,-19.674149428678756
0.0,0.16937661710888763,-19.387417282201636
0.0,-0.9984008042328162,-20.486954314669507
0.0,-0.1043542176219125,-21.52755747275634
0.0,1.0013559088081485,-19.15730578594706
0.0,1.7568231605506657,-20.887596045694842
1.0,0.031636931702910216,-20.282436187329353
1.0,-1.0165933989434983,-19.811824027407408
0.0,0.7371558638850105,-20.000207818435417
0.0,-0.7231017548404453,-19.16654373598466
0.0,-0.5419478720199109,-21.104974331375114
0.0,0.18882245896056948,-21.59916657816617
0.0,0.4608899164715778,-21.156106038768343
0.0,-0.06808350662191448,-20.35583592379265
0.0,-0.5473278871405489,-19.390048465083392
0.0,0.703393323588906,-21.010525876693222
0.0,1.6270326585332562,-20.762348031600585
0.0,0.9147018450612384,-20.38621064462153
0.0,-0.5822248438370341,-19.556056379809252
